date,Open,High,Low,Close,Adj Close,Volume
2020-04-07,3180.0,3250.0,3100.0,3160.0,3160.0,650240
2020-04-08,3160.0,3160.0,3080.0,3110.0,3110.0,592808
2020-04-09,3130.0,3180.0,3110.0,3180.0,3180.0,1074312
2020-04-10,3180.0,3180.0,3110.0,3130.0,3130.0,612012
2020-04-13,3130.0,3210.0,3100.0,3130.0,3130.0,551333
2020-04-14,3160.0,3210.0,3110.0,3130.0,3130.0,576043
2020-04-15,3160.0,3320.0,3160.0,3220.0,3220.0,2079760
2020-04-16,3250.0,3270.0,3180.0,3250.0,3250.0,488261
2020-04-17,3250.0,3560.0,3250.0,3250.0,3250.0,1244355
2020-04-20,3300.0,3380.0,3250.0,3270.0,3270.0,1312060
2020-04-21,3320.0,3360.0,3130.0,3180.0,3180.0,1196775
2020-04-22,3130.0,3250.0,3080.0,3210.0,3210.0,928810
2020-04-23,3210.0,3300.0,3210.0,3210.0,3210.0,353550
2020-04-24,3210.0,3220.0,3180.0,3180.0,3180.0,363171
2020-04-27,3180.0,3220.0,3130.0,3180.0,3180.0,466516
2020-04-28,3180.0,3210.0,3130.0,3210.0,3210.0,385960
2020-04-29,3210.0,3220.0,3180.0,3210.0,3210.0,418833
2020-05-04,3210.0,3210.0,3160.0,3160.0,3160.0,350874
2020-05-05,3160.0,3180.0,3130.0,3160.0,3160.0,207333
2020-05-06,3160.0,3220.0,3160.0,3180.0,3180.0,527580
2020-05-07,3160.0,3220.0,3160.0,3210.0,3210.0,339828
2020-05-08,3210.0,3350.0,3210.0,3270.0,3270.0,1165615
2020-05-11,3270.0,3380.0,3250.0,3380.0,3380.0,1287559
2020-05-12,3380.0,3400.0,3320.0,3400.0,3400.0,980524
2020-05-13,3360.0,3420.0,2880.0,3380.0,3380.0,619390
2020-05-14,3380.0,3380.0,3350.0,3360.0,3360.0,822910
2020-05-15,3360.0,3380.0,3300.0,3320.0,3320.0,572365
2020-05-18,3320.0,3820.0,2850.0,3350.0,3350.0,501442
2020-05-19,3360.0,3420.0,3360.0,3380.0,3380.0,1086727
2020-05-20,3380.0,3380.0,3350.0,3350.0,3350.0,783043
2020-05-21,3360.0,3820.0,2880.0,3400.0,3400.0,887025
2020-05-22,3400.0,3550.0,3380.0,3450.0,3450.0,1648500
2020-05-25,3500.0,3560.0,2950.0,3550.0,3550.0,1546574
2020-05-26,3550.0,4030.0000000000005,3180.0,3620.0,3620.0,949626
2020-05-27,3620.0,3670.0,3560.0,3560.0,3560.0,2058493
2020-05-28,3560.0,3600.0,3550.0,3560.0,3560.0,912036
2020-05-29,3560.0,3620.0,3560.0,3600.0,3600.0,654976
2020-06-01,3600.0,3790.0,3080.0,3750.0,3750.0,2093625
2020-06-02,3750.0,3800.0,3690.0,3750.0,3750.0,992502
2020-06-03,3750.0,3910.0,3750.0,3910.0,3910.0,2254645
2020-06-04,3890.0,3980.0,3890.0,3910.0,3910.0,1346102
2020-06-05,3910.0,3930.0,3840.0,3890.0,3890.0,1715045
2020-06-08,3890.0,3980.0,3870.0,3960.0,3960.0,1170012
2020-06-09,3930.0,3980.0,3890.0,3980.0,3980.0,1939347
2020-06-10,3960.0,3960.0,3870.0,3930.0,3930.0,1027828
2020-06-11,3910.0,3980.0,3720.0,3750.0,3750.0,2450732
2020-06-12,3650.0,3870.0,3650.0,3820.0,3820.0,1346718
2020-06-15,3820.0,3840.0,3690.0,3750.0,3750.0,894516
2020-06-16,3750.0,4300.0,3750.0,3800.0,3800.0,910998
2020-06-17,3820.0,3820.0,3750.0,3790.0,3790.0,508649
2020-06-18,3790.0,3820.0,3750.0,3820.0,3820.0,216642
2020-06-19,3790.0,3890.0,3790.0,3870.0,3870.0,379358
2020-06-22,3890.0,3890.0,3840.0,3870.0,3870.0,452918
