date,Open,High,Low,Close,Adj Close,Volume
2022-12-05,7440.0,7620.0,7140.0,7620.0,7620.0,22381300
2022-12-06,7700.0,8020.0,7520.0,7640.0,7640.0,36460600
2022-12-07,7620.0,7780.0,7410.0,7520.0,7520.0,13838000
2022-12-08,7640.0,8020.0,7620.0,7990.0,7990.0,19040900
2022-12-09,8020.0,8370.0,7550.0,8020.0,8020.0,25654200
2022-12-12,7900.0,8020.0,7490.0,7810.0,7810.0,18530200
2022-12-13,7640.0,7900.0,7490.0,7840.0,7840.0,8380200
2022-12-14,7960.0,7960.0,7700.0,7730.0,7730.0,7290300
2022-12-15,7580.0,7900.0,7580.0,7730.0,7730.0,6432100
2022-12-16,7620.0,8109.999999999999,7580.0,7730.0,7730.0,10185000
2022-12-19,7760.0,7900.0,7700.0,7700.0,7700.0,7733700
2022-12-20,7620.0,7730.0,7200.0,7290.0,7290.0,11499800
2022-12-21,7410.0,7490.0,7140.0,7410.0,7410.0,7034600
2022-12-22,7520.0,7760.0,7470.0,7730.0,7730.0,11938900
2022-12-23,7620.0,7670.0,7490.0,7620.0,7620.0,11357700
2022-12-26,7580.0,7640.0,7090.0,7090.0,7090.0,12469200
2022-12-27,7090.0,7260.0,6960.0,7140.0,7140.0,2860700
2022-12-27,7140.0,7310.0,7090.0,7310.0,7310.0,6945600
2022-12-28,7310.0,7810.0,7290.0,7810.0,7810.0,16704100
2022-12-29,7840.0,8020.0,7670.0,7670.0,7670.0,11530700
2022-12-30,7670.0,7960.0,7640.0,7670.0,7670.0,11217100
2023-01-03,7670.0,7990.0,7670.0,7990.0,7990.0,9006500
2023-01-04,7990.0,8080.0,7900.0,7900.0,7900.0,8833900
2023-01-05,7960.0,7990.0,7840.0,7940.0,7940.0,5516900
2023-01-06,7960.0,8460.0,7940.0,8460.0,8460.0,46242900
2023-01-09,8570.0,8640.0,8340.0,8340.0,8340.0,7179800
2023-01-10,8340.0,8540.0,8340.0,8460.0,8460.0,8606300
2023-01-11,8570.0,8750.0,8460.0,8460.0,8460.0,11001900
2023-01-12,8540.0,8540.0,8410.0,8490.0,8490.0,8380800
2023-01-13,8540.0,8690.0,8490.0,8570.0,8570.0,11181500
2023-01-16,8610.0,8610.0,8430.0,8570.0,8570.0,7914500
2023-01-17,8570.0,8840.0,8570.0,8720.0,8720.0,11376200
2023-01-18,8780.0,8900.0,8690.0,8750.0,8750.0,6692400
2023-01-19,8780.0,8840.0,8690.0,8750.0,8750.0,8759900
2023-01-27,8810.0,8900.0,8670.0,8780.0,8780.0,11516300
2023-01-30,8780.0,8780.0,8490.0,8490.0,8490.0,13824600
2023-01-31,8410.0,8720.0,8370.0,8670.0,8670.0,9960300
2023-02-01,8670.0,8750.0,8080.0,8080.0,8080.0,14495000
2023-02-02,8150.0,8200.0,7940.0,7990.0,7990.0,11112300
2023-02-03,8109.999999999999,8150.0,8020.0,8150.0,8150.0,7651200
2023-02-06,8080.0,8200.0,7940.0,8150.0,8150.0,5601600
2023-02-07,8200.0,8310.0,7940.0,7940.0,7940.0,8553500
2023-02-08,7990.0,8310.0,7940.0,8150.0,8150.0,9302200
2023-02-09,8109.999999999999,8340.0,8080.0,8150.0,8150.0,7058800
2023-02-10,8160.0,8490.0,8080.0,8220.0,8220.0,11922900
2023-02-13,8200.0,8370.0,8020.0,8109.999999999999,8109.999999999999,8703500
2023-02-14,8200.0,8200.0,7960.0,8020.0,8020.0,4852300
2023-02-15,8020.0,8200.0,7940.0,8039.999999999999,8039.999999999999,6237400
2023-02-16,8109.999999999999,8200.0,8109.999999999999,8200.0,8200.0,6530900
2023-02-17,8200.0,8670.0,8200.0,8490.0,8490.0,18982900
2023-02-20,8490.0,8780.0,8490.0,8780.0,8780.0,10621600
2023-02-21,8810.0,8840.0,8570.0,8610.0,8610.0,8629600
2023-02-22,8460.0,8670.0,8260.0,8260.0,8260.0,9985800
2023-02-23,8260.0,8460.0,8109.999999999999,8290.0,8290.0,9337000
2023-02-24,8340.0,8430.0,8260.0,8260.0,8260.0,7628200
2023-02-27,8150.0,8260.0,8080.0,8080.0,8080.0,5801300
2023-02-28,8109.999999999999,8220.0,8109.999999999999,8160.0,8160.0,5336700
2023-03-01,8150.0,8490.0,8080.0,8370.0,8370.0,9759700
2023-03-02,8490.0,8670.0,8290.0,8430.0,8430.0,8285400
2023-03-03,8490.0,8570.0,8290.0,8290.0,8290.0,6948200
2023-03-06,8410.0,8540.0,8340.0,8340.0,8340.0,8653100
2023-03-07,8510.0,8540.0,8340.0,8410.0,8410.0,7956600
2023-03-08,8340.0,8570.0,8340.0,8570.0,8570.0,7295700
2023-03-09,8640.0,8870.0,8610.0,8670.0,8670.0,19620500
2023-03-10,8670.0,8750.0,8610.0,8640.0,8640.0,8374400
2023-03-13,8640.0,8840.0,8610.0,8640.0,8640.0,13523200
2023-03-14,8670.0,8780.0,8570.0,8570.0,8570.0,16302600
2023-03-15,8750.0,8930.0,8670.0,8780.0,8780.0,17449800
2023-03-16,8750.0,8810.0,8690.0,8690.0,8690.0,10504700
2023-03-17,8720.0,8810.0,8690.0,8720.0,8720.0,13284200
2023-03-20,8690.0,8720.0,8460.0,8460.0,8460.0,16900400
2023-03-21,8610.0,8670.0,8460.0,8610.0,8610.0,5579700
2023-03-22,8640.0,8720.0,8610.0,8670.0,8670.0,6916200
2023-03-23,8610.0,8720.0,8610.0,8690.0,8690.0,3055300
2023-03-24,8780.0,9190.0,8780.0,9040.0,9040.0,17426600
2023-03-27,9070.0,9100.0,9010.0,9070.0,9070.0,6185500
2023-03-28,9100.0,9170.0,8960.0,8990.0,8990.0,11120500
2023-03-29,8990.0,9040.0,8930.0,8990.0,8990.0,6209600
2023-03-30,9070.0,9100.0,8960.0,8990.0,8990.0,6340200
2023-03-31,8990.0,9010.0,8900.0,8990.0,8990.0,5953100
2023-04-03,9100.0,9250.0,9010.0,9040.0,9040.0,9369800
2023-04-04,9070.0,9280.0,9040.0,9190.0,9190.0,15341500
2023-04-05,9190.0,9220.0,9070.0,9170.0,9170.0,4756100
2023-04-06,9100.0,9170.0,8810.0,8870.0,8870.0,11208500
2023-04-07,8840.0,8870.0,8610.0,8670.0,8670.0,11558500
2023-04-10,8750.0,8780.0,8570.0,8570.0,8570.0,8133500
2023-04-11,8540.0,8690.0,8510.0,8690.0,8690.0,5244500
2023-04-12,8750.0,8840.0,8690.0,8720.0,8720.0,5044900
2023-04-13,8720.0,8780.0,8640.0,8670.0,8670.0,4077900
2023-04-14,8670.0,9010.0,8670.0,8750.0,8750.0,16681800
2023-04-17,8750.0,8780.0,8290.0,8370.0,8370.0,11735800
2023-04-18,8430.0,8460.0,8109.999999999999,8200.0,8200.0,13048700
2023-04-19,8310.0,8310.0,7990.0,8020.0,8020.0,8118600
2023-04-20,7990.0,8150.0,7990.0,8150.0,8150.0,4102000
2023-04-21,8150.0,8220.0,7990.0,7990.0,7990.0,7565200
2023-04-24,8080.0,8109.999999999999,7780.0,7880.0,7880.0,7315100
2023-04-25,7880.0,7900.0,7700.0,7700.0,7700.0,7956900
2023-04-26,7620.0,7900.0,7620.0,7900.0,7900.0,5850400
2023-04-27,8150.0,8370.0,8039.999999999999,8340.0,8340.0,7053400
2023-04-28,8310.0,8310.0,8200.0,8200.0,8200.0,5012900
